,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
25257,27,5,13499,1,8,1,8,1,1,0,0,0,47,0,1
25258,7,2,3071,0,12,0,9,3,2,0,0,0,54,0,1
25262,17,2,11477,12,11,1,10,1,0,0,0,0,43,0,1
25263,23,2,2227,12,11,0,2,0,1,0,0,0,39,0,1
25264,36,2,6736,0,12,2,0,4,0,1,0,0,39,0,1
25265,7,2,5532,1,8,0,0,3,0,1,0,0,39,0,1
25267,9,2,16684,11,9,1,10,1,0,0,0,0,44,0,1
25268,5,2,10705,12,11,0,6,3,0,0,0,0,39,0,1
25269,19,2,8991,1,8,1,10,1,0,0,0,0,39,0,1
25272,26,4,3256,0,12,1,7,2,0,1,0,0,27,0,1
25273,43,2,4352,14,3,1,6,1,0,0,0,0,39,0,1
25276,17,1,5277,14,3,0,6,4,1,0,0,0,9,0,1
25277,29,2,5974,11,9,1,0,1,0,0,0,0,39,0,1
25278,29,4,19694,0,12,1,11,1,1,0,0,0,39,0,1
25279,52,2,4771,1,8,1,8,1,0,0,0,0,19,0,1
25282,44,2,9867,3,2,1,6,1,0,0,53,0,44,0,1
25284,30,2,6509,1,8,1,2,1,0,0,0,0,39,0,1
25285,12,2,5670,1,8,1,13,1,1,0,0,0,39,0,1
25286,20,2,10471,1,8,1,13,1,0,0,0,0,45,0,1
25289,16,2,9960,1,8,4,8,4,0,1,0,0,39,0,1
25291,7,2,10788,13,10,1,13,1,0,0,0,0,39,0,1
25292,20,1,7200,13,10,0,8,3,0,1,0,0,39,0,1
25293,23,2,19142,11,9,2,1,0,0,0,0,0,39,0,1
25294,17,2,4678,9,13,0,1,3,0,0,0,0,39,0,1
25297,52,3,6826,8,6,6,0,0,0,1,0,0,19,0,1
25298,24,1,3411,13,10,2,8,4,0,1,0,0,9,0,1
25299,23,2,11851,1,8,1,10,1,0,0,0,0,39,0,1
25300,40,2,5571,11,9,0,6,3,1,0,0,0,39,0,1
25301,9,2,1407,0,12,1,1,1,0,0,0,0,54,0,1
25304,22,2,18105,0,12,2,1,0,0,0,0,0,54,0,1
25305,34,3,5524,0,12,6,0,0,0,1,0,0,39,0,1
25307,34,2,16399,4,5,4,0,4,1,1,0,0,39,0,1
25308,0,2,14733,7,7,0,7,3,0,0,0,0,19,0,1
25309,25,2,12130,11,9,2,1,0,0,1,0,38,49,0,1
25310,25,2,11761,11,9,2,0,3,0,1,0,0,39,0,1
25314,26,2,12987,11,9,2,13,0,0,0,0,0,39,0,1
25317,4,2,17469,3,2,0,6,0,0,0,0,0,39,36,1
25318,14,2,6843,11,9,1,1,1,0,0,0,0,39,0,1
25322,10,2,11472,1,8,0,10,3,1,0,0,0,19,0,1
25323,23,2,12421,1,8,1,1,2,0,1,0,0,39,0,1
25325,1,2,1620,11,9,0,8,3,0,0,0,0,29,0,1
25326,26,2,11997,1,8,4,8,0,1,1,0,0,39,0,1
25328,14,2,7920,1,8,0,8,0,0,0,0,0,80,0,1
25329,11,2,17091,1,8,1,11,1,0,0,0,0,59,0,1
25330,27,2,10362,9,13,0,7,0,0,1,0,0,34,0,1
25331,20,1,1090,11,9,1,12,1,0,0,0,0,79,0,1
25333,25,2,12974,10,4,4,10,4,1,0,0,0,39,0,1
25334,1,2,14428,4,5,0,8,3,1,0,0,0,9,0,1
25337,37,2,6933,1,8,1,9,1,0,0,0,32,49,0,1
25338,39,2,7049,11,9,2,0,0,0,1,0,0,44,3,1
25339,10,2,310,11,9,0,9,4,0,0,0,0,49,0,1
25340,9,2,18663,0,12,0,0,3,0,1,0,0,39,36,1
25341,24,4,13950,11,9,1,10,1,0,0,0,0,39,0,1
25343,15,2,10692,11,9,2,13,4,0,1,0,0,39,0,1
25344,1,2,4399,1,8,0,0,3,0,1,0,0,29,0,1
25345,19,2,10496,1,8,1,6,1,0,0,0,0,64,0,1
25346,20,2,9381,4,5,0,6,0,0,0,0,0,39,0,1
25347,14,2,9078,3,2,0,12,3,0,0,0,0,24,36,1
25348,29,2,787,0,12,1,1,1,0,0,0,0,50,0,1
25349,7,2,19629,1,8,2,13,0,0,0,0,0,39,0,1
25350,8,5,7987,0,12,0,1,3,2,0,0,0,34,14,1
25351,38,2,10836,3,2,1,10,1,0,0,0,0,49,0,1
25352,47,4,4657,1,8,6,1,0,0,0,0,0,39,0,1
25353,13,4,5106,0,12,0,7,0,0,1,0,0,39,0,1
25354,48,2,3019,9,13,0,7,0,0,0,0,0,93,0,1
25355,29,3,11920,0,12,2,7,0,0,0,0,0,39,0,1
25357,1,2,19716,11,9,0,9,3,0,1,0,0,24,0,1
25358,15,2,9537,0,12,1,1,1,0,0,0,0,39,0,1
25361,18,2,9893,1,8,1,10,1,0,0,50,0,39,0,1
25362,9,2,4228,1,8,0,10,3,0,0,52,0,39,0,1
25363,7,2,7504,11,9,0,9,5,0,0,0,0,34,0,1
25365,19,2,10397,4,5,0,6,0,0,1,0,0,33,0,1
25366,27,2,13643,14,3,1,13,1,4,0,0,0,39,30,1
25367,6,2,10253,11,9,0,0,0,0,1,0,0,59,0,1
25368,40,2,8113,1,8,1,10,1,0,0,0,0,54,0,1
25370,3,4,17435,1,8,1,3,1,1,0,0,0,29,38,1
25371,15,2,1569,11,9,1,10,1,0,0,0,0,35,0,1
25373,21,5,5555,0,12,0,10,0,0,1,0,0,19,0,1
25374,12,2,7025,1,8,0,11,0,0,1,0,0,44,0,1
25375,5,2,17275,1,8,0,10,3,0,0,0,0,39,0,1
25376,4,2,7716,11,9,0,9,3,2,0,0,0,29,23,1
25377,23,4,7497,1,8,1,8,5,0,0,50,0,39,0,1
25379,28,0,5731,9,13,2,1,0,0,0,0,0,44,0,1
25380,59,4,17894,1,8,6,8,0,0,1,0,0,12,0,1
25382,32,4,17198,9,13,4,7,4,0,1,0,0,68,0,1
25384,5,2,7128,8,6,0,10,3,0,0,0,0,34,0,1
25385,30,2,17012,13,10,2,7,4,0,1,0,0,43,0,1
25386,9,2,3459,1,8,5,9,1,0,0,0,0,54,0,1
25387,4,2,3818,11,9,2,10,3,0,0,0,0,39,0,1
25388,10,2,2533,1,8,0,11,3,0,1,0,0,14,0,1
25389,9,2,6301,0,12,0,8,0,0,0,0,0,39,0,1
25390,3,2,16204,13,10,0,2,3,0,1,0,0,24,0,1
25391,14,1,576,9,13,0,7,0,0,0,0,0,44,40,1
25392,40,4,11884,9,13,2,8,4,1,1,0,0,39,0,1
25393,22,2,10271,8,6,2,9,5,0,1,0,0,39,0,1
25395,49,2,5690,11,9,1,1,1,0,0,0,0,44,0,1
25396,17,4,17807,11,9,1,10,1,0,0,0,0,39,0,1
25398,4,2,5191,1,8,0,8,5,0,1,0,0,39,0,1
25400,32,4,17706,12,11,2,0,0,0,1,0,0,29,0,1
25401,31,1,4272,11,9,2,9,0,0,1,52,0,59,0,1
25402,2,0,2097,11,9,0,8,0,0,0,3,0,23,0,1
25403,25,2,11464,8,6,1,11,1,1,0,0,0,39,0,1
25404,42,2,3769,1,8,1,11,1,0,0,0,0,44,0,1
25405,46,2,21,11,9,2,8,0,0,1,0,0,39,0,1
25406,9,2,5395,1,8,0,10,5,0,0,0,0,39,0,1
25407,24,2,11989,10,4,2,8,5,0,1,0,0,34,0,1
25408,25,2,9138,11,9,1,0,1,0,0,0,27,39,0,1
25409,2,2,10270,1,8,0,8,3,0,0,0,0,19,0,1
25410,28,4,1551,8,6,1,8,2,0,1,0,0,24,0,1
25412,30,2,17541,1,8,2,0,0,0,1,0,0,39,0,1
25413,17,2,650,13,10,1,10,1,0,0,0,0,39,40,1
25415,19,2,5722,1,8,2,11,0,0,0,0,0,39,0,1
25418,22,2,5236,1,8,2,6,0,0,0,0,0,39,0,1
25419,35,1,2485,13,10,1,10,1,0,0,0,0,39,0,1
25420,1,2,1889,11,9,0,9,3,0,1,25,0,34,0,1
25421,42,2,2507,13,10,0,10,0,2,0,0,0,39,0,1
25427,37,4,10313,9,13,2,7,0,0,1,0,0,39,0,1
25428,5,2,690,1,8,0,12,0,0,0,0,0,24,0,1
25431,26,2,19795,1,8,2,0,0,0,1,0,0,39,0,1
25432,31,4,7150,0,12,1,7,1,0,0,0,0,39,0,1
25433,7,2,15330,0,12,0,1,0,0,0,24,0,44,0,1
25435,9,2,14567,1,8,1,0,1,0,0,0,0,39,0,1
25440,29,2,17642,1,8,1,10,1,1,0,0,0,39,0,1
25442,35,4,18992,1,8,2,0,0,0,1,0,0,44,0,1
25443,27,2,9546,1,8,2,0,0,0,1,0,0,39,0,1
25444,39,5,5217,11,9,1,1,1,0,0,0,32,39,0,1
25445,40,2,5775,1,8,1,1,1,0,0,0,0,39,0,1
25446,18,2,17057,1,8,0,8,4,1,1,0,0,39,0,1
25447,13,2,1979,12,11,0,2,0,0,1,0,0,39,0,1
25448,12,2,4589,11,9,0,6,0,0,0,0,0,34,0,1
25450,11,2,19762,4,5,0,6,0,0,0,0,0,39,0,1
25451,13,2,9522,11,9,4,0,4,1,1,0,0,39,0,1
25452,28,2,3644,1,8,2,8,0,0,0,0,51,39,0,1
25453,0,2,15829,4,5,0,8,3,0,0,0,0,11,0,1
25454,37,4,11541,4,5,1,0,1,0,0,0,0,39,0,1
25455,14,2,2936,11,9,1,0,1,0,0,0,0,39,0,1
25459,20,2,9799,10,4,1,6,1,0,0,0,0,49,0,1
25461,21,2,18117,0,12,1,7,1,0,0,0,0,39,2,1
25462,34,2,11896,11,9,1,1,1,0,0,0,0,44,0,1
25463,24,2,3373,1,8,0,1,0,2,0,0,0,59,0,1
25464,7,2,8377,11,9,0,6,0,0,0,0,0,39,0,1
25466,16,2,2677,1,8,0,10,3,2,0,0,0,39,0,1
25467,14,2,12739,4,5,1,13,1,0,0,0,0,39,0,1
25468,10,2,12760,11,9,0,6,0,1,0,0,0,49,0,1
25469,15,1,1695,0,12,1,9,5,0,0,0,0,44,0,1
25470,18,2,12832,12,11,1,1,1,0,0,0,0,39,38,1
25472,23,2,11242,1,8,2,8,4,0,1,0,0,35,0,1
25473,2,1,6383,1,8,0,8,3,0,0,0,0,52,0,1
25474,6,2,14317,12,11,0,6,3,0,0,0,0,31,0,1
25475,23,2,7653,1,8,4,13,4,0,0,0,0,39,0,1
25477,26,2,19334,1,8,1,10,1,0,0,0,0,39,0,1
25479,36,2,5447,1,8,6,13,0,0,1,0,0,39,0,1
25480,9,2,8428,1,8,1,9,1,0,0,0,0,39,0,1
25483,15,1,3144,1,8,2,10,4,0,0,0,0,39,0,1
25484,8,0,7750,0,12,0,1,0,0,0,0,0,39,0,1
25485,3,2,14011,1,8,0,8,3,0,0,0,0,39,0,1
25486,5,2,7056,11,9,0,8,0,0,0,0,0,14,0,1
25487,16,2,8025,4,5,1,10,1,0,0,0,0,39,0,1
25488,9,4,8226,11,9,1,8,5,0,0,0,0,39,0,1
25489,12,2,6993,1,8,0,8,4,1,1,0,0,24,0,1
25490,3,2,13835,1,8,0,9,3,0,1,0,0,22,0,1
25492,41,2,18902,11,9,2,7,4,0,1,0,0,39,0,1
25493,15,2,3206,1,8,2,13,0,0,0,0,0,39,0,1
25494,6,2,19448,12,11,0,8,0,0,1,0,0,24,0,1
25495,13,2,19591,10,4,1,8,1,0,0,0,0,39,36,1
25496,50,0,7978,11,9,1,12,1,0,0,0,0,7,0,1
25497,9,2,7921,12,11,0,0,4,0,1,0,0,31,0,1
25498,36,1,3669,1,8,1,1,1,0,0,0,0,34,0,1
25499,10,4,8282,1,8,1,11,1,0,0,0,0,59,0,1
25500,12,6,12962,11,9,1,12,3,0,0,0,0,64,0,1
25502,0,2,17594,10,4,0,8,3,1,1,0,0,39,0,1
25505,11,2,8685,12,11,1,1,2,0,1,0,0,39,0,1
25506,1,2,2966,11,9,0,9,3,0,0,0,0,14,0,1
25507,11,2,13913,11,9,2,9,0,0,0,0,0,29,0,1
25508,17,2,7767,11,9,1,10,1,0,0,0,0,39,0,1
25510,29,2,16917,3,2,1,13,1,0,0,0,0,39,36,1
25511,13,2,15221,11,9,2,0,4,0,1,0,0,39,0,1
25512,3,2,10201,11,9,0,11,3,0,0,0,0,39,0,1
25513,12,2,10840,1,8,0,1,0,0,0,24,0,49,0,1
25514,38,2,13342,11,9,1,0,1,1,0,0,0,24,0,1
25515,3,2,19135,11,9,0,7,3,0,0,0,0,23,0,1
25516,37,2,19735,4,5,1,11,1,1,0,0,0,39,0,1
25517,10,2,12284,4,5,0,10,0,0,0,0,0,29,0,1
25518,26,2,11311,11,9,0,0,0,0,0,0,0,54,0,1
25520,31,0,1390,9,13,2,3,0,0,0,0,0,69,0,1
25521,17,2,14020,0,12,0,1,3,0,0,0,0,39,0,1
25523,12,2,9421,0,12,0,7,0,0,1,0,0,39,0,1
25525,20,2,992,13,10,2,9,4,0,1,0,0,39,0,1
25528,37,5,11543,0,12,1,9,1,1,0,0,0,39,12,1
25529,28,2,27,11,9,4,10,0,0,0,0,0,40,0,1
25530,12,5,7731,1,8,1,8,1,0,0,0,0,39,0,1
25531,9,2,18677,12,11,1,0,2,0,1,0,0,39,0,1
25533,16,4,19544,1,8,1,8,1,0,0,0,0,39,0,1
25534,28,1,5068,11,9,1,8,1,0,0,49,0,41,0,1
25535,8,2,15703,11,9,0,9,0,0,0,0,0,29,0,1
25536,8,2,10625,1,8,1,10,1,0,0,0,0,39,0,1
25538,20,2,8036,12,11,1,0,1,0,0,0,0,39,0,1
25539,3,2,11339,1,8,0,1,0,0,0,0,0,24,0,1
25541,0,2,5469,4,5,0,9,3,0,1,0,0,19,0,1
25542,10,4,17958,1,8,0,12,3,0,0,0,0,39,0,1
25543,9,2,18633,1,8,0,8,5,1,1,0,0,39,0,1
25544,38,2,12612,3,2,1,13,1,0,0,0,0,39,36,1
25545,22,2,17612,8,6,1,7,1,0,0,0,0,59,0,1
25546,24,2,12592,1,8,4,8,0,0,1,0,0,39,0,1
25547,17,2,14568,5,1,1,10,1,0,0,0,0,39,36,1
25550,23,2,6178,11,9,2,13,3,0,0,0,0,39,0,1
25551,41,2,6443,12,11,1,10,1,0,0,0,37,39,0,1
25552,6,2,7395,1,8,0,9,0,0,1,0,0,39,0,1
25555,26,0,2540,11,9,2,1,4,0,0,0,0,39,0,1
25556,8,0,3522,0,12,0,8,0,0,1,38,0,49,0,1
25557,19,1,13772,0,12,1,1,1,0,0,33,0,39,0,1
25558,41,2,12498,1,8,1,10,1,0,0,0,0,49,0,1
25559,16,2,5895,1,8,2,13,0,0,0,0,0,39,0,1
25560,43,4,12153,13,10,1,8,1,0,0,0,0,39,0,1
25561,7,2,8145,1,8,0,9,3,2,0,0,0,39,37,1
25562,28,2,2300,1,8,2,1,0,0,1,0,0,45,0,1
25563,32,2,12530,1,8,2,0,0,0,1,0,0,39,0,1
25564,2,2,1988,7,7,0,0,0,0,1,0,0,39,0,1
25565,17,0,14,11,9,3,0,4,2,1,0,0,37,5,1
25566,25,0,13652,0,12,2,0,0,0,0,0,0,39,0,1
25567,8,2,6082,1,8,0,5,0,0,1,0,0,49,0,1
25569,42,1,6845,3,2,1,8,1,0,0,37,0,14,18,1
25570,11,2,7138,1,8,1,13,1,0,0,42,0,39,0,1
25571,2,2,8694,8,6,0,8,5,0,0,0,0,29,0,1
25572,14,0,2526,0,12,0,7,0,0,1,0,0,39,0,1
25573,41,3,14882,0,12,0,7,0,0,0,0,0,47,0,1
25577,24,2,9171,14,3,1,10,1,2,0,0,0,39,21,1
25580,31,2,3184,1,8,4,0,0,0,1,0,52,39,0,1
25582,27,2,5839,11,9,0,0,0,1,1,0,0,39,0,1
25583,7,2,12438,0,12,0,1,3,1,1,0,0,39,0,1
25584,11,2,1939,1,8,1,10,1,0,0,0,0,42,0,1
25585,33,2,14698,1,8,3,1,4,0,1,0,0,9,0,1
25587,6,4,15318,0,12,0,7,5,0,1,0,0,49,0,1
25589,29,2,5822,4,5,1,6,1,0,0,0,0,39,0,1
25590,4,0,1722,11,9,0,2,3,0,0,0,0,9,0,1
25591,35,2,7515,10,4,4,8,0,1,1,0,0,29,0,1
25592,9,2,16563,0,12,0,7,0,0,0,0,0,49,0,1
25593,10,0,17445,0,12,0,2,0,0,0,0,0,11,0,1
25594,11,2,4521,8,6,0,13,4,0,1,0,0,39,30,1
25596,11,2,16716,1,8,1,10,1,0,0,0,0,34,0,1
25597,44,1,4995,8,6,1,1,1,0,0,0,0,19,0,1
25598,15,2,14111,14,3,4,9,4,0,1,0,0,34,0,1
25599,13,3,17646,11,9,0,10,0,0,0,0,0,39,0,1
25600,34,4,10497,0,12,2,0,0,0,1,0,0,39,0,1
25602,19,2,6969,1,8,0,1,0,0,0,0,68,68,0,1
25603,11,2,4403,11,9,2,8,5,1,0,0,0,23,0,1
25605,44,1,13506,14,3,1,11,1,0,0,0,0,29,0,1
25607,38,2,13804,1,8,6,8,4,0,1,0,0,29,0,1
25608,19,2,10672,0,12,1,7,2,0,1,0,0,39,0,1
25609,4,2,3032,11,9,0,0,3,0,1,0,0,39,0,1
25612,42,2,6943,8,6,1,0,1,0,0,0,0,39,0,1
25614,42,2,18758,11,9,1,10,1,0,0,0,0,39,0,1
25615,3,2,15845,1,8,0,8,3,0,0,0,0,24,0,1
25616,25,2,10181,11,9,2,0,0,1,1,0,0,39,0,1
25617,24,4,4615,9,13,2,7,4,0,1,0,0,59,0,1
25621,8,2,144,0,12,1,7,1,0,0,0,0,39,0,1
25624,22,2,418,1,8,1,10,1,0,0,0,0,39,0,1
25626,5,1,12784,11,9,0,10,0,0,0,0,0,39,0,1
25628,36,5,10682,11,9,6,9,4,0,1,0,0,39,0,1
25630,10,2,15180,10,4,1,3,1,0,0,0,0,39,20,1
25631,43,2,12447,1,8,4,8,0,0,1,0,0,24,0,1
25635,39,2,7089,1,8,2,0,4,0,1,0,0,31,0,1
25637,12,5,8659,0,12,1,1,1,0,0,0,37,68,0,1
25638,2,2,7370,4,5,0,6,3,0,0,0,0,38,0,1
25639,21,2,9556,1,8,1,8,1,0,0,0,0,39,0,1
25642,5,2,1136,11,9,1,1,2,0,1,0,0,39,0,1
25643,15,0,3957,1,8,2,8,0,0,1,0,0,24,0,1
25644,10,2,5078,0,12,0,1,3,0,1,0,0,39,0,1
25645,8,2,7389,0,12,0,7,3,0,1,0,0,39,20,1
25647,5,2,13405,7,7,0,6,3,3,0,0,0,39,0,1
25648,15,1,2771,1,8,1,10,1,0,0,0,0,44,0,1
25649,20,2,10853,0,12,4,1,4,1,1,0,0,39,0,1
25650,5,2,13660,1,8,0,7,3,0,0,0,0,53,0,1
25652,25,2,6901,6,0,0,6,0,0,0,0,0,24,0,1
25653,28,2,10670,13,10,0,9,0,0,1,0,0,37,0,1
25654,16,2,16704,0,12,2,0,0,0,1,0,0,44,0,1
25655,22,2,4753,11,9,4,7,4,0,1,0,0,39,0,1
25656,10,2,8602,7,7,0,13,0,0,0,0,0,44,0,1
25658,13,2,8430,0,12,0,8,0,0,1,0,0,39,0,1
25659,35,1,1020,11,9,6,10,0,1,0,0,0,34,0,1
25662,44,2,5532,1,8,1,3,1,1,0,0,0,39,23,1
25663,22,4,14616,9,13,2,7,0,1,0,0,0,39,17,1
25664,30,2,10903,11,9,2,9,4,0,0,0,0,49,0,1
25665,2,2,18994,1,8,1,10,1,0,0,0,0,24,0,1
25666,20,2,14494,11,9,1,13,1,0,0,57,0,39,0,1
25667,14,2,3734,1,8,1,10,1,0,0,0,0,50,0,1
25668,52,1,888,13,10,1,9,1,0,0,0,0,7,0,1
25670,12,2,5954,1,8,1,13,1,0,0,0,0,39,0,1
25671,7,2,3643,11,9,0,13,3,4,0,0,0,13,0,1
25672,25,2,13534,1,8,4,6,4,0,0,0,0,39,7,1
25675,10,2,12823,13,10,0,6,0,0,0,0,0,39,0,1
25676,36,2,7076,1,8,2,1,0,1,1,0,0,39,0,1
25677,18,0,11255,1,8,1,10,1,0,0,0,29,39,0,1
25678,5,2,4312,7,7,1,11,1,0,0,0,0,39,0,1
25679,8,2,15805,1,8,4,3,3,1,0,0,0,39,0,1
25681,10,2,2155,0,12,0,0,4,0,1,0,0,34,0,1
25682,13,2,14028,10,4,1,8,1,0,0,0,0,36,0,1
25683,10,2,4077,0,12,2,7,3,0,1,0,0,49,0,1
25684,8,2,4618,0,12,0,7,0,0,0,0,0,39,0,1
25686,15,2,16526,1,8,0,13,0,0,1,0,0,39,0,1
25687,53,2,11490,4,5,6,10,4,0,0,0,0,44,0,1
25688,33,2,825,1,8,1,1,1,0,0,0,0,39,0,1
25689,23,2,17166,11,9,1,8,2,0,1,0,0,34,0,1
25690,17,2,16888,8,6,3,10,0,1,0,0,0,54,0,1
25691,40,1,8449,1,8,1,10,1,0,0,0,0,49,0,1
25692,22,2,2045,9,13,0,8,0,0,1,0,0,31,0,1
25693,32,2,9306,11,9,2,8,4,0,1,0,0,39,0,1
25695,9,2,7268,1,8,0,0,0,0,1,0,0,44,0,1
25696,14,2,18978,11,9,2,0,4,1,1,0,0,39,22,1
25697,43,1,8467,11,9,1,9,1,0,0,0,0,49,0,1
25700,10,2,11338,2,14,0,7,3,0,1,0,0,39,0,1
25701,14,2,4100,11,9,1,0,2,1,1,0,0,39,0,1
25702,42,2,13134,1,8,6,1,4,0,1,0,0,49,0,1
25704,1,2,3358,11,9,0,8,3,0,1,0,0,23,0,1
25705,5,2,3810,11,9,1,1,1,0,0,0,0,44,0,1
25706,7,2,12692,12,11,1,9,3,0,1,0,0,19,0,1
25710,43,2,10700,4,5,6,2,4,0,1,0,0,39,0,1
25711,7,2,19500,1,8,1,10,1,0,0,0,0,39,0,1
25712,35,3,5637,1,8,0,0,0,1,0,0,0,39,0,1
25714,17,2,17899,4,5,4,8,0,0,1,0,0,34,0,1
25716,21,2,19729,10,4,3,6,0,0,0,0,0,39,36,1
25717,17,1,15332,1,8,1,12,1,0,0,69,0,85,0,1
25719,6,2,3886,1,8,0,0,0,0,1,0,0,39,0,1
25720,23,2,14765,11,9,1,0,1,0,0,0,0,39,0,1
25721,23,2,14925,1,8,1,10,1,0,0,0,0,39,0,1
25723,0,2,18379,4,5,0,9,3,0,1,0,0,19,0,1
25724,36,4,3918,0,12,2,7,0,0,1,0,45,53,0,1
25727,1,2,1745,8,6,0,9,3,0,0,0,0,15,0,1
25728,45,2,9627,4,5,2,8,3,0,1,0,0,39,0,1
25729,28,2,627,9,13,1,8,1,0,0,0,0,39,0,1
25730,29,2,15157,15,15,1,7,1,0,0,0,0,68,0,1
25731,56,1,14729,14,3,1,12,1,0,0,0,0,39,0,1
25734,6,2,19645,1,8,0,9,0,0,0,0,0,47,0,1
25735,13,2,4660,1,8,0,13,5,0,0,0,0,39,31,1
25736,34,2,15146,11,9,2,0,4,0,1,0,0,39,0,1
25737,18,1,3286,0,12,2,1,4,0,1,0,0,54,0,1
25740,24,2,16752,1,8,6,13,0,0,1,0,0,39,0,1
25741,14,2,18376,11,9,2,10,3,0,0,70,0,39,0,1
25744,14,2,15828,1,8,0,8,0,0,1,0,0,29,0,1
25745,24,5,7019,11,9,2,13,0,0,1,0,0,39,39,1
25746,25,2,5609,0,12,1,1,1,0,0,50,0,39,0,1
25747,6,2,9133,1,8,0,9,3,0,0,0,0,39,0,1
25750,36,2,19886,13,10,2,2,0,1,0,0,0,39,0,1
25752,19,2,15046,12,11,2,1,4,2,1,0,0,39,14,1
25753,15,2,15524,11,9,0,10,4,0,0,0,0,69,36,1
25754,3,2,4207,8,6,0,11,5,0,0,0,0,39,20,1
25756,5,2,14084,11,9,0,2,5,2,1,0,0,31,0,1
25757,8,2,17432,13,10,0,10,4,3,0,0,0,39,0,1
25758,41,2,13806,1,8,1,10,1,0,0,0,47,39,0,1
25759,7,2,18897,11,9,0,12,0,0,0,0,0,19,0,1
25761,3,2,19855,5,1,0,12,0,0,0,0,0,29,18,1
25763,3,2,6447,1,8,0,8,5,0,0,0,0,29,0,1
25767,5,2,15610,8,6,0,9,4,0,1,0,0,24,0,1
25768,2,2,14484,11,9,0,1,3,0,1,0,0,34,0,1
25769,20,2,10528,1,8,0,9,4,0,0,0,0,39,0,1
25771,27,2,10632,12,11,0,10,0,0,0,0,0,24,0,1
25773,5,2,17247,1,8,0,9,0,0,0,0,0,44,2,1
25774,14,5,15427,0,12,1,9,1,0,0,63,0,49,0,1
25775,0,2,14655,8,6,0,0,3,0,0,0,0,39,0,1
25776,4,2,18428,1,8,0,6,0,0,0,0,0,39,0,1
25778,29,2,10105,14,3,2,1,0,0,0,0,0,39,0,1
25779,12,2,8471,1,8,2,6,3,0,0,0,0,49,0,1
25780,3,2,4648,11,9,0,6,3,0,1,0,0,5,0,1
25781,10,2,6689,11,9,0,8,3,0,0,0,0,23,0,1
25783,2,2,6697,11,9,0,0,3,0,1,0,0,29,0,1
25784,19,2,4595,7,7,4,8,4,0,1,0,0,39,36,1
25786,45,0,15791,0,12,2,7,0,0,0,0,0,39,0,1
25787,11,2,15239,2,14,0,7,0,0,0,0,71,39,2,1
25788,1,2,8888,8,6,0,8,3,0,1,0,0,14,0,1
25790,20,2,15556,0,12,2,1,0,0,0,0,0,39,0,1
25791,10,2,43,11,9,0,10,0,1,0,0,0,39,0,1
25792,29,4,12608,9,13,2,7,4,0,1,0,0,42,0,1
25793,12,2,2469,8,6,4,9,0,0,1,0,83,41,0,1
25795,45,2,9513,1,8,1,10,1,0,0,0,0,39,0,1
25797,11,2,16294,4,5,1,13,1,0,0,0,0,39,0,1
25798,5,2,16696,11,9,0,9,3,0,1,0,0,34,0,1
25801,17,2,11722,1,8,1,10,1,0,0,0,0,69,0,1
25804,13,2,4660,11,9,1,6,1,0,0,0,0,39,7,1
25805,2,2,16019,1,8,0,8,3,0,0,0,0,19,0,1
25807,10,2,10951,13,10,0,13,4,0,0,0,0,44,0,1
25810,30,2,3597,7,7,3,1,0,0,1,0,0,54,0,1
25811,40,4,18271,1,8,2,3,0,0,1,0,0,39,0,1
25812,47,2,8771,11,9,3,1,4,0,1,0,0,39,0,1
25814,36,2,11359,8,6,6,8,3,0,1,0,0,46,0,1
25816,14,2,5516,11,9,4,9,4,2,0,0,0,39,37,1
25818,28,4,14391,1,8,4,8,4,1,1,0,0,39,0,1
25820,28,0,5939,1,8,2,0,5,0,1,0,0,39,0,1
25821,6,2,12776,11,9,0,8,0,0,1,0,0,27,0,1
25822,22,4,15136,9,13,1,7,1,0,0,0,0,69,0,1
25823,14,2,2915,13,10,1,1,1,0,0,0,0,39,0,1
25824,18,1,10933,0,12,1,12,1,0,0,0,0,44,0,1
25827,23,4,4064,0,12,2,7,4,0,1,79,0,39,0,1
25829,14,2,9130,1,8,1,10,1,0,0,0,0,39,0,1
25830,41,5,2537,8,6,1,11,1,0,0,0,0,59,0,1
25832,29,1,2689,1,8,6,8,5,0,1,0,0,39,0,1
25833,21,2,7577,13,10,1,10,1,0,0,0,0,39,0,1
25834,5,4,971,11,9,0,7,3,0,1,3,0,24,0,1
25836,31,1,9762,1,8,1,10,1,0,0,0,0,59,40,1
25837,56,2,9096,0,12,1,7,1,0,0,0,0,14,0,1
25839,36,3,13961,11,9,2,12,0,0,0,0,0,39,0,1
25842,20,2,6996,0,12,0,7,0,1,1,0,0,39,0,1
25843,13,2,17763,1,8,1,6,1,0,0,0,0,49,0,1
25844,12,2,18799,1,8,1,13,1,0,0,0,0,39,0,1
25845,12,0,17111,11,9,1,3,1,0,0,0,0,39,0,1
25848,25,1,2674,14,3,1,8,2,1,1,0,0,49,0,1
25849,45,4,9842,10,4,2,3,0,1,0,0,0,23,0,1
25854,25,1,3753,14,3,1,9,1,0,0,0,0,29,0,1
25856,25,1,4332,11,9,0,10,4,0,0,0,0,39,0,1
25860,10,2,19927,0,12,0,2,0,1,1,0,0,39,19,1
25861,37,2,17056,3,2,3,13,4,0,0,0,0,39,36,1
25863,12,2,9235,1,8,0,8,4,0,1,0,0,29,0,1
